48.8634939,2.3430980,,information,,,,,,
48.8632841,2.3436090,,information,,,,,,
48.8624750,2.3417379,,information,,,,,,
48.8648033,2.3426868,,information,,,,,,
48.8625326,2.3438126,,information,,,,,,
48.8626146,2.3434097,,information,,,,,,
48.8625252,2.3432515,,information,,,,,,
48.8627183,2.3434690,,information,,,,,,
48.8626449,2.3437915,,information,,,,,,
48.8625842,2.3439823,,information,,,,,,
48.8531212,2.3746405,Vix-Hôtel,hotel,,,,,,
48.8154016,2.4091065,Scandibérique,information,,,,,,
48.8167849,2.4072457,Scandibérique,information,,,,,,
48.8185537,2.4080712,Scandibérique,information,,,,,,
48.8336360,2.3818003,Scandibérique,information,,,,,,
48.8386617,2.3755930,Scandibérique,information,,,,,,
48.8628723,2.2882811,,artwork,,,,,,
48.8622408,2.2873631,,artwork,,,,,,
48.8621911,2.3456911,,information,,,,,,
48.8698059,2.3716970,Oh les beaux jours,gallery,,,,,,
48.8433541,2.3469142,Scrabble,artwork,,,,,,
48.8466316,2.3518626,,information,,,,,,Ampère découvre l'électrodynamique
48.8375547,2.3316533,,information,,,,,,La Cabane du chat
48.8608849,2.3623006,Galerie nilsson et chiglien,gallery,,,,,,
48.8549135,2.3553228,La galerie rouge,gallery,,,,,,
48.8550982,2.3554968,Galerie Grès,gallery,,,,,,
48.8340051,2.3847602,,information,,,,,,Parc de Bercy
48.8343970,2.3610048,La Nueve de la 2e DB,artwork,,,,,,
48.8617114,2.3550594,,information,,,,,,Affichage associatif
48.8623174,2.3426021,,information,,,,,,
48.8701891,2.3889913,Oblique Nuage,gallery,,,,,,
48.8699091,2.3890650,Hôtel-Résidence de la Mare,hotel,,,,,,
48.8644332,2.3107314,Monument du Corps expéditionnaire russe,artwork,,,,,,
48.8791021,2.3382503,Les 3 Poussins,hotel,,,,,,
48.8808945,2.3332458,,information,,,,,,
48.8710747,2.3643291,Espace Beaurepaire,gallery,,,,,,
48.8747138,2.3661522,fisheye gallery,gallery,,,,,,
48.8611028,2.3631187,Farideh Cadot,gallery,,,,,,
48.8254036,2.2927529,,information,,,,,,
48.8242312,2.2877021,,information,,,,,,
48.8630430,2.2892484,Musée des Monuments français,museum,,,,,,
48.8596620,2.4013333,Love hotel,artwork,,,,,,
48.8576792,2.3972331,,gallery,,,,,,
48.8593070,2.4022256,,information,,,,,,Casque d'or
48.8594337,2.4028333,Street music box,artwork,,,,,,
48.8590133,2.3992845,,information,,,,,,Le bois du jardin naturel
48.8559841,2.3824082,,information,,,,,,Gymnase Japi
48.8588572,2.3421794,Cheval Blanc,hotel,,,,,,
48.8119974,2.3233720,,artwork,,,,,,
48.8717798,2.3290843,Le poète chevauchant Pégase,artwork,,,,,,
48.8376338,2.3234371,,information,,,,,,
48.8363805,2.3273123,,information,,,,,,Cimetière de Montparnasse
48.8768815,2.2763331,,information,,,,,,PORTE MAILLOT
48.8635546,2.3535605,Valérie Delaunay,gallery,,,,,,
48.8539896,2.3826466,,information,,,,,,Les couvents de la rue de Charonne
48.8431987,2.3707710,Scandibérique,information,,,,,,
48.8433999,2.3704626,Scandibérique,information,,,,,,
48.8465472,2.3669053,Scandibérique,information,,,,,,
48.8626097,2.3723153,Scandibérique,information,,,,,,
48.8665107,2.3688398,Scandibérique,information,,,,,,
48.8685806,2.3672506,Scandibérique,information,,,,,,
48.8827029,2.3696727,Scandibérique,information,,,,,,
48.8827792,2.3705249,Scandibérique,information,,,,,,
48.8829383,2.3703700,Scandibérique,information,,,,,,
48.8597988,2.3646424,,information,,,,,,La Bruyère
48.8321029,2.3554652,Le retour du fils prodigue,artwork,,,,,,
48.8614755,2.3571625,Galerie Hussenot,gallery,,,,,,
48.8557719,2.3679313,Galerie Vieceli,gallery,,,,,,
48.8630689,2.3581850,Sinner,hotel,,,,,,
48.8596503,2.3570452,,information,,,,,,Tour de l'enceinte Philippe Auguste
48.8558487,2.3683912,,information,,,,,,
48.8602598,2.3580359,,information,,,,,,Hôtel de Soubise
48.8586963,2.3566403,,information,,,,,,
48.8333610,2.3642614,,information,,,,,,La raffinerie Say
48.8823661,2.4106513,,artwork,,,,,,
48.8827357,2.4107592,Le Labyrinthe,artwork,,,,,,
48.8279327,2.3771428,,information,,,,,,
48.8748217,2.3202672,,information,,,,,,panneau d'information municipal lumineux
48.8592267,2.3456573,Rivoli 59,attraction,,,,,,
48.8841959,2.3401648,Carré d'Artistes,gallery,,,,,,
48.8847205,2.3397801,Spree Café,gallery,,cafe,,,,
48.8846038,2.3394258,La Panse de l'Ours,gallery,,,,,,
48.8846623,2.3247423,Hôtel Savoy,hotel,,,,,,
48.8576325,2.3030825,Hôtel de la tour Eiffel,hotel,,,,,,
48.8552711,2.3254502,K+K Hôtel Cayré,hotel,,,,,,
48.8557380,2.3250837,Hôtel Saint Germain tabac brasserie,hotel,,,,,,
48.8439989,2.3805420,Galerie Arthur Golbérine,gallery,,,,,,
48.8627651,2.3276324,,information,,,,,,
48.8555658,2.3619730,,artwork,,,,,,
48.8438829,2.3419530,Mind's Eye,gallery,,,,,,
48.8728832,2.3636089,Comme dans un livre ouvert,artwork,,,,,,
48.8538812,2.3615358,Bar,gallery,,,,,,
48.8845256,2.3410425,Kadist,gallery,,,,,,
48.8758652,2.3836342,Galerie Scenarii,gallery,,,,,,
48.8365288,2.3380739,,information,,,,,,Ancienne Hôtel de Massa
48.8631288,2.3581534,,artwork,,,,,,
48.8313626,2.3797077,,information,,,,,,
48.8685989,2.3455538,La rue du Croissant,information,,,,,,
48.8683394,2.3372631,Hubert Duchemin,gallery,,,,,,
48.8398911,2.3788968,Quelque chose de...,artwork,,,,,,
48.8595770,2.3621643,,artwork,,,,,,
48.8595594,2.3600127,,information,,,,,,Hôtel de Rohan
48.8595834,2.3625179,,information,,,,,,Hôtel Salé
48.8594548,2.3623820,,information,,,,,,
48.8705332,2.3279176,Hotel Dress Code,hotel,,,,,,
48.8634254,2.3430406,,information,,,,,,
48.8624402,2.3428805,,information,,,,,,
48.8712506,2.3157226,PA_1074,artwork,,,,,,
48.8808346,2.2901455,PA_1182,artwork,,,,,,
48.8576166,2.3634084,,artwork,,,,,,
48.8555453,2.3586140,Kinor Gallery,gallery,,,,,,
48.8601931,2.3374506,Sarcophage des époux,artwork,,,,,,
48.8395979,2.3465671,Pepper & paper apartments,hotel,,,,,,
48.8396907,2.3467533,CYAL,gallery,,,,,,
48.8503142,2.3438218,,information,,,,,,L'hôtel des abbés de Cluny
48.8379981,2.3493035,Hôtel Monte Cristo,hotel,,,,,,
48.8787689,2.3460004,Hôtel de Paris,hotel,,,,,,
48.8348176,2.3270262,Galerie Elda Mazer,gallery,,,,,,
48.8604155,2.3649909,Galerie Richard,gallery,,,,,,
48.8604715,2.3647206,Galerie Berthéas,gallery,,,,,,
48.8557689,2.3403060,Mizen,gallery,,,,,,
48.8610300,2.2921842,,viewpoint,,,,,,
48.8701596,2.3114727,Galerie Gagosian,gallery,,,,,,
48.8703098,2.3893879,Galerie ateliers Ménilmontant,gallery,,,,,,
48.8514416,2.3495501,Les Degrés de Notre Dame,hotel,,,,,,
48.8631967,2.3437271,,information,,,,,,
48.8153939,2.4209257,,information,,,,,,
48.8775103,2.3448109,Hôtel des Arts,hotel,,,,,,
48.8636150,2.3528304,Galerie W,gallery,,,,,,
48.8667064,2.3755963,progress gallery,gallery,,,,,,
48.8418646,2.3430913,Galerie Pierre-Michel D.,gallery,,,,,,
48.8637636,2.3627876,PA-959,artwork,,,,,,
48.8611539,2.3631624,PA-696,artwork,,,,,,
48.8265261,2.3782453,,artwork,,,,,,
48.8659209,2.3607743,,information,,,,,,Église Sainte-Élizabeth
48.8615182,2.3659354,Galerie Joseph,gallery,,,,,,
48.8646112,2.3542481,Balice Hertling,gallery,,,,,,
48.8575368,2.3467313,,information,,,,,,Théâtre du Châtelet
48.8615051,2.3660054,Albert Benamou Véronique Maxé,gallery,,,,,,
48.8631353,2.3380994,Couple de lutteurs corps à corps (série Nouba),artwork,,,,,,
48.8652539,2.3379375,,artwork,,,,,,
48.8642727,2.3374230,,artwork,,,,,,
48.8625623,2.3640933,Ellia art gallery,gallery,,,,,,
48.8224045,2.3476267,La Villa Paris,guest_house,,,,,,
48.8573239,2.3548680,Fondation Azzedine Alaia,museum,,,,,,
48.8563296,2.3367058,Strouk,gallery,,,,,,
48.8281084,2.3769649,,artwork,,,,,,
48.8281519,2.3769010,,artwork,,,,,,
48.8720030,2.2757444,,information,,,,,,
48.8701690,2.3305893,Kimpton St Honoré Paris,hotel,,,,,,
48.8835614,2.2940914,Étoile Pereire,hotel,,,,,,
48.8630677,2.3645334,,hotel,,,,,,
48.8633353,2.3647995,,gallery,,,,,,
48.8508855,2.3515534,,information,,,,,,Hôtel de Nesmond
48.8357653,2.3809048,Jardin Yitzhak Rabin,information,,,,,,
48.8357718,2.3809164,Parc de Bercy,information,,,,,,
48.8331641,2.3853813,,artwork,,,,,,
48.8359213,2.3797878,Les enfants du monde,artwork,,,,,,
48.8358781,2.3798223,Les enfants du monde,artwork,,,,,,
48.8358513,2.3798756,Les enfants du monde,artwork,,,,,,
48.8358218,2.3799312,Les enfants du monde,artwork,,,,,,
48.8357820,2.3799643,Les enfants du monde,artwork,,,,,,
48.8357420,2.3799963,Les enfants du monde,artwork,,,,,,
48.8357128,2.3800495,Les enfants du monde,artwork,,,,,,
48.8356835,2.3801028,Les enfants du monde,artwork,,,,,,
48.8356452,2.3801345,Les enfants du monde,artwork,,,,,,
48.8356047,2.3801678,Les enfants du monde,artwork,,,,,,
48.8362301,2.3794197,Les enfants du monde,artwork,,,,,,
48.8362563,2.3793641,Les enfants du monde,artwork,,,,,,
48.8362842,2.3793158,Les enfants du monde,artwork,,,,,,
48.8363231,2.3792836,Les enfants du monde,artwork,,,,,,
48.8363646,2.3792496,Les enfants du monde,artwork,,,,,,
48.8363909,2.3791964,Les enfants du monde,artwork,,,,,,
48.8364167,2.3791437,Les enfants du monde,artwork,,,,,,
48.8364573,2.3791140,Les enfants du monde,artwork,,,,,,
48.8364940,2.3790796,Les enfants du monde,artwork,,,,,,
48.8365249,2.3790270,Les enfants du monde,artwork,,,,,,
48.8118594,2.3857066,Galerie Fernand Léger,gallery,,,,,,
48.8367319,2.2780149,Petite Ceinture,information,,,,,,
48.8278487,2.3522223,Le Nid,artwork,,public_bookcase,,,,
48.8751666,2.3270782,,information,,,,,,carte interactive du centre commercial
48.8478386,2.3408365,,artwork,,,,,,
48.8675019,2.3545255,Galerie Corcia,gallery,,,,,,
48.8746318,2.3577784,Église Saint-Laurent,information,,,,,,Église Saint-Laurent
48.8802100,2.2859600,Les Jardins de la Villa,hotel,,,,,,
48.8788526,2.3396537,Hôtel Clauzel,hotel,,,,,,
48.8606561,2.3614765,Galerie Alain Margaron,gallery,,,,,,
48.8614879,2.3622590,Galerie Véronique Smagghe,gallery,,,,,,
48.8241681,2.3440522,,apartment,,,,,,
48.8561530,2.3979711,Fondation Villa Datris - Espace Monte-Cristo,gallery,,,,,,
48.8621139,2.3570155,Galerie Sabine Bayasli,gallery,,,,,,
48.8406723,2.3977269,Aparthotel Adagio Paris Nation,hotel,,,,,,
48.8526068,2.3549082,Galerie Collection privée - Le 33 mai,gallery,,,,,,"Galerie d'art - Organisation d'évènements professionnels, artistiques et gastronomiques."
48.8643025,2.3616380,,information,,,,,,Le temple et son quartier
48.8446745,2.3469142,,information,,,,,,Paul-Louis Courrier
48.8663429,2.3806851,Espace Oberkampf,gallery,,,,,,
48.8413929,2.3496703,,information,,,,,,
48.8351982,2.4090773,Aquarium tropical,museum,,,,,,
48.8662761,2.3806717,,artwork,,,,,,
48.8450855,2.3281762,Hôtel Stanislas,hotel,,,,,,
48.8327962,2.3881581,Magic mirror,attraction,,,,,,
48.8361778,2.3820756,,information,,,,,,
48.8650860,2.3569807,,artwork,,,,,,
48.8304368,2.3785352,Sœur Emmanuelle,artwork,,,,,,
48.8797722,2.2813321,Traffic Préiphérique Extérieur,information,,,,,,
48.8797872,2.2814333,,information,,,,,,
48.8594348,2.2869618,,viewpoint,,,,,,
48.8500313,2.3442694,Octave Gréard,artwork,,,,,,
48.8501847,2.3441579,Pierre Puvis de Chavannes,artwork,,,,,,
48.8502803,2.3392672,Atelier V,gallery,,,,,,
48.8445594,2.3571203,,information,,,,,,
48.8435979,2.3582311,,information,,,,,,
48.8761782,2.3421499,Hôtel Bienvenue,hotel,,,,,,
48.8761033,2.3422776,,information,,,,,,Histoire de Paris: Synagogue de la rue Buffault
48.8762902,2.3422341,New Hotel Lafayette,hotel,,,,,,
48.8759969,2.3420091,Ibis,hotel,,,,,,
48.8455395,2.3603998,Bharal,information,,,,,,Bharal
48.8362139,2.3221169,,information,,,,,,
48.8337042,2.3179336,Oasis Montparnasse,hotel,,,,,,
48.8449831,2.3212142,Best Western,hotel,,,,,,
48.8620687,2.3457916,,information,,,,,,
48.8835949,2.3255706,Céleste,hotel,,,,,,
48.8847687,2.3250059,Hôtel Nini,hotel,,,,,,
48.8262728,2.3852305,,artwork,,,,,,
48.8693061,2.3565869,Hôtel Providence,hotel,,restaurant,,,,
48.8635555,2.3531432,L'Auberge de Nicolas Flamel,yes,,restaurant,,,,
48.8505565,2.3497056,Anaphora,gallery,,,,,,
48.8511601,2.3506900,l'Orchidée,gallery,,,,,,
48.8387072,2.3502211,,information,,,,,,
48.8501770,2.3499651,L'Aléatoire,gallery,,,,,,
48.8502379,2.3499940,Magali Nourissat,gallery,,,,,,
48.8504532,2.3502213,Galerie Gogois,gallery,,,,,,
48.8712198,2.3542267,Hôtel Victory Galou,hotel,,,,,,
48.8686008,2.3858390,Brutes,gallery,,,,,,
48.8688272,2.3844967,Sakura,artwork,,,,,,
48.8344559,2.3703076,L'Arc,artwork,,,,,,
48.8308920,2.3789143,L'aiguillage,gallery,,,,,,
48.8257110,2.3859121,Spot 13,gallery,,,,,,
48.8295097,2.3705532,,artwork,,,,,,
48.8300039,2.3752588,,artwork,,,,,,
48.8351225,2.4095295,Musée national de l'Histoire de l'Immigration,museum,,,,,,
48.8415879,2.3280555,Lenox Montparnasse,hotel,,,,,,
48.8312148,2.3008917,L'âne,artwork,,,,,,
48.8837572,2.3268591,,information,,,,,,La défense de la Barrière de Clichy
48.8843931,2.3268775,,information,,,,,,Le Père Lathuile
48.8844844,2.3268325,,information,,,,,,Le Café Guerbois
48.8833407,2.3251513,Hôtel Bertha,hotel,,,,,,
48.8645674,2.3710862,Galerie Openspace,gallery,,,,,,
48.8645063,2.3476092,Rue Sans Fraise - Galerie RSF,gallery,,,,,,
48.8180268,2.3938469,,information,,,,,,
48.8546882,2.3711158,Hôtel Daval,hotel,,,,,,
48.8554751,2.3751878,La Galerie des Photographes,gallery,,,,,,
48.8550272,2.3757964,Galerie Akié Arichi,gallery,,,,,,
48.8556010,2.3750151,Nouvel France,hotel,,,,,,
48.8830496,2.3382604,Hôtel du Trône,hotel,,,,,,
48.8831978,2.3382794,Luxelthe,hotel,,,,,,
48.8835331,2.3389236,Surcouf,hotel,,,,,,
48.8474512,2.3523197,Paris Art Hôtel,hotel,,,,,,
48.8479855,2.3530634,,information,,,,,,La Porte Saint Victor
48.8427077,2.3303605,Le Chaplain,hotel,,,,,,
48.8634567,2.3557305,Les Arts Dessinés,gallery,,,,,,
48.8491233,2.3474506,Galerie Philippe Lawson,gallery,,,,,,
48.8698213,2.3557555,,hotel,,,,,,
48.8285155,2.3698917,,artwork,,,,,,
48.8501771,2.2923661,TimHotel Paris Tour Eiffel,hotel,,,,,,
48.8720956,2.3600904,Hotel Magenta 38,hotel,,,,,,"Un hôtel 3* proche de la Gare de l'Est. Niché dans un immeuble haussmannien situé entre la Gare de l'Est et la Place de la République, l'hôtel Magenta 38 est une petite pépite 3 étoiles remarquable. Mêlant calme, modernité et confort dans un design épuré"
48.8392293,2.3276681,Le Baiser,artwork,,,,,,
48.8455632,2.3364807,Hommage à Arago,artwork,memorial,,,,,
48.8469719,2.3257724,Holiday Inn,hotel,,,,,,
48.8508473,2.3470958,lesamiesrouges,gallery,,,,,,
48.8480669,2.3251436,Galerie Médiane,gallery,,,,,,
48.8425513,2.4056636,,information,,,,,,
48.8630376,2.3397787,,information,,,,,,
48.8321949,2.3101515,,picnic_site,,,,,,
48.8413532,2.3569559,,artwork,,,,,,
48.8745805,2.3417693,The valley off,hotel,,,,,,
48.8697285,2.3430435,Hôtel Cornet,hotel,,,,,,
48.8713285,2.3517879,L'échiquier,gallery,,,,,,
48.8736975,2.3444746,Maxim folies,hotel,,,,,,
48.8456762,2.3595015,,artwork,,,,,,
48.8676163,2.3545753,Galerie Corcia,gallery,,,,,,
48.8525533,2.3676652,Galerie Iham,gallery,,,,,,
48.8455851,2.3592639,,artwork,,,,,,
48.8624212,2.3429015,,information,,,,,,
48.8645507,2.3429568,Madame Rêve,hotel,,,,,,
48.8632424,2.3435823,,information,,,,,,
48.8632540,2.3438429,,information,,,,,,
48.8633400,2.3431623,,information,,,,,,
48.8633077,2.3439477,,information,,,,,,
48.8636229,2.3420458,Galerie Italienne,gallery,,,,,,
48.8127650,2.3397519,,artwork,,,,,,
48.8127170,2.3397756,,artwork,,,,,,
48.8135461,2.3407494,,artwork,,,,,,
48.8140206,2.3410859,,artwork,,,,,,
48.8117259,2.3280295,,artwork,,,,,,
48.8126095,2.3379025,,artwork,,,,,,
48.8145320,2.3338288,,artwork,,,,,,
48.8145439,2.3338334,,artwork,,,,,,Giraffe jaune
48.8145833,2.3337454,,artwork,,,,,,Giraffe
48.8145685,2.3337402,,artwork,,,,,,Giraffe
48.8165840,2.3351922,,artwork,,,,,,
48.8165788,2.3354641,,artwork,,,,,,
48.8162925,2.3384155,,artwork,,,,,,Fresques murales à l'intérieur de l'auberge de jeunesse
48.8318684,2.3604625,Le Petit Prince,artwork,,,,,,
48.8320701,2.3606086,Les Perdrix,artwork,,,,,,
48.8333442,2.3620079,Philippe Pinel,artwork,,,,,,
48.8631137,2.3461607,,information,,,,,,
48.8728277,2.3594412,,hotel,,,,,,
48.8753474,2.3571772,Alane Hôtel,hotel,,,,,,
48.8606922,2.3408844,,information,,,,,,
48.8607118,2.3368993,,museum,,,,,,
48.8609623,2.3153739,,attraction,,,,,,
48.8656162,2.2831325,,hotel,,,,,,
48.8418168,2.3497811,City gallery,gallery,,,,,,
48.8783919,2.3204512,rue de Madrid (Eiffelturm view),viewpoint,,,,,,
48.8602285,2.2976229,rue de l‘universite,viewpoint,,,,,,
48.8619957,2.3412146,Galerie Vazieux,gallery,,,,,,
48.8490607,2.3587288,Cœur de Gaucho,artwork,,,,,,
48.8465016,2.3519156,,information,,,,,,Les premiers paratonnerres
48.8629110,2.3435706,,information,,,,,,
48.8498187,2.3502696,Persian & islamic art gallery,gallery,,,,,,
48.8677487,2.3686695,Goëta,gallery,,,,,,
48.8586732,2.3422773,,information,,,,,,
48.8595280,2.3402597,,information,,,,,,
48.8629026,2.3457781,,information,,,,,,
48.8627694,2.3458591,,information,,,,,,
48.8640414,2.3490549,Galerie Derouillon,gallery,,,,,,
48.8561138,2.3508479,,information,,,,,,
48.8559843,2.3506522,,information,,,,,,
48.8633695,2.3436664,,information,,,,,,
48.8584303,2.3421829,,information,,,,,,
48.8595559,2.3524004,,information,,,,,,
48.8362573,2.3090602,,artwork,,,,,,
48.8647928,2.3369783,Didier Ludot,gallery,,,,,,
48.8609346,2.3410139,,information,,,,,,
48.8142139,2.3502894,,artwork,,,,,,
48.8166006,2.3468840,,artwork,,,,,,
48.8295249,2.3800464,Les arbres à fruits rouges charnus,information,,,,,,
48.8622651,2.3454397,,information,,,,,,
48.8476969,2.3973227,The People - Paris Nation,hostel,,,,,,
48.8439316,2.3122723,Omada 21,gallery,,,,,,
48.8434769,2.3389565,Centre Culturel Egyptien,gallery,,,,,,
48.8584687,2.2834612,Hôtel Passy Eiffel,hotel,,,,,,
48.8430314,2.3382097,Galerie Six,gallery,,,,,,
48.8509897,2.3355186,Nativité de la Sainte Vierge,artwork,,,,,,
48.8509590,2.3354923,Présentation de Marie au Temple,artwork,,,,,,
48.8507916,2.3344444,Notre-Seigneur et la Sainte Vierge intercèdent auprès de Dieu le Père en faveur des pécheurs,artwork,,,,,,Médaillon au plafond
48.8507994,2.3344759,La Religion invite le chrétien à souffrir en cette vie pour éviter les peines du Purgatoire,artwork,,,,,,
48.8507904,2.3344007,La prière pour les morts délivre les âmes qui souffrent dans le Purgatoire,artwork,,,,,,
48.8583671,2.3077679,Hôtel 7 Eiffel,hotel,,,,,,
48.8590424,2.3400626,,information,,,,,,
48.8511669,2.3354591,Saint Louis rendant la justice sous son chêne,artwork,,,,,,
48.8507979,2.3345067,"Saint Roch vient d'expirer dans une prison de Montpellier, sa ville natale",artwork,,,,,,
48.8511795,2.3354420,Le songe de saint Joseph,artwork,,,,,,
48.8507717,2.3345591,Saint Jean-Baptiste de la Salle avec deux enfants,artwork,,,,,,
48.8508047,2.3345870,Saint Roch prie pour la guérison des pestiférés de l'hôpital de Rome,artwork,,,,,,
48.8508095,2.3348381,Saint Jean-Baptiste,artwork,,,,,,
48.8511741,2.3354951,Sainte Thérèse de l'Enfant Jésus,artwork,,,,,,
48.8508014,2.3345494,L'Apothéose de saint Roch,artwork,,,,,,
48.8511492,2.3354893,Saint Louis enterrant les pestiférés à Damiette,artwork,,,,,,
48.8512341,2.3353601,Saint Antoine de Padoue,artwork,,,,,,
48.8512121,2.3353255,Saint Charles assistant à son agonie le pape Pie IV,artwork,,,,,,
48.8512019,2.3353793,Saint Charles durant la peste de Milan,artwork,,,,,,
48.8511938,2.3354024,La Mort de saint Joseph,artwork,,,,,,
48.8512255,2.3351749,Le martyre de Saint Jean l'Évangéliste,artwork,,,,,,
48.8512195,2.3353052,Aimez-vous les uns les autres,artwork,,,,,,
48.8567124,2.2790774,,information,,,,,,
48.8547023,2.3308160,Taras Chevtchenko,artwork,,,,,,
48.8511513,2.3344346,La Conversion de saint Paul,artwork,,,,,,
48.8511731,2.3346579,L'Adoration du Sacré-Cœur à travers le monde,artwork,,,,,,
48.8511394,2.3342216,La résurrection d'un mort par saint François-Xavier,artwork,,,,,,
48.8511641,2.3345880,La glorification de saint Vincent de Paul,artwork,,,,,,
48.8511688,2.3346270,Saint Vincent de Paul assiste Louis XIII à ses derniers moments,artwork,,,,,,
48.8511423,2.3343297,Saint François de Sales prêchant les hérétiques du Chablais,artwork,,,,,,
48.8511536,2.3343960,"Jean-Marie Vianney, curé d'Ars",artwork,,,,,,
48.8512263,2.3347021,Le Sacré-Cœur,artwork,,,,,,
48.8511831,2.3344814,Saint Paul,artwork,,,,,,
48.8511798,2.3346200,"Saint Vincent de Paul assis, tenant des petits enfants",artwork,,,,,,
48.8511423,2.3342979,La translation du corps de saint François-Xavier à Goa,artwork,,,,,,
48.8511585,2.3345214,Saint Paul annonçant le vrai Dieu à l'Aréopage,artwork,,,,,,
48.8511609,2.3345481,Saint Vincent de Paul harangue les Dames de la Charité en faveur des enfants trouvés,artwork,,,,,,
48.8511476,2.3344126,Saint François de Sales remet à Jeanne de Chantal les Constitutions de l'Ordre de la Visitation,artwork,,,,,,
48.8575882,2.2779792,Hôtel Aéro,hotel,,,,,,
48.8572405,2.2782984,Les Hauts de Passy,hotel,,,,,,
48.8646650,2.3453596,,information,,,,,,
48.8508236,2.3626062,,information,,,,,,Paris à l'époque de Charles V
48.8499825,2.3624418,SO/ Paris Hôtel,hotel,,,,,,
